Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title,Salary
1,4,9.0,1,1,60,150000.0
1,5,17.0,3,8,64,195000.0
1,1,2.0,4,5,14,70000.0
1,5,17.0,1,1,64,195000.0
1,4,6.0,4,1,57,125000.0
1,5,15.0,2,9,64,185000.0
1,5,17.0,1,3,64,195000.0
1,1,3.0,0,9,14,80000.0
1,5,14.0,2,6,60,170000.0
1,4,10.0,2,9,60,155000.0
1,5,13.0,1,9,57,185000.0
1,1,2.0,1,1,14,70000.0
1,4,7.0,1,1,15,140000.0
1,5,17.0,3,1,64,195000.0
1,4,8.0,1,3,60,140000.0
0,4,2.0,4,0,0,70000.0
1,5,15.0,2,4,64,185000.0
1,5,16.0,3,7,57,190000.0
1,4,7.0,4,0,57,135000.0
0,5,12.0,3,9,60,160000.0
1,1,1.0,3,8,14,55000.0
1,1,3.0,2,4,14,80000.0
1,5,13.0,4,9,57,185000.0
0,4,3.0,3,7,15,100000.0
1,5,15.0,3,1,64,185000.0
1,5,16.0,4,9,57,190000.0
1,4,6.0,3,9,57,125000.0
1,5,12.0,4,5,60,160000.0
1,4,8.0,2,6,60,140000.0
1,5,17.0,3,1,64,195000.0
1,1,2.0,0,2,14,70000.0
1,1,2.0,1,3,14,70000.0
1,4,11.0,1,9,57,170000.0
1,5,13.0,3,8,57,185000.0
1,5,17.0,1,3,64,195000.0
1,4,6.0,1,1,0,130000.0
1,4,10.0,1,9,60,155000.0
1,5,15.0,1,9,64,185000.0
1,1,3.0,4,0,14,80000.0
1,5,17.0,2,9,64,195000.0
1,4,7.0,0,1,57,135000.0
1,1,1.0,4,5,0,55000.0
1,5,16.0,1,1,57,190000.0
0,4,2.0,3,7,0,70000.0
1,5,13.0,3,7,57,185000.0
1,4,11.0,4,0,57,170000.0
1,4,9.0,3,1,60,150000.0
1,5,17.0,4,9,64,195000.0
1,1,2.0,1,3,14,70000.0
1,5,17.0,4,0,64,195000.0
1,4,6.0,2,9,57,125000.0
1,5,15.0,0,9,64,185000.0
1,5,17.0,2,4,64,195000.0
1,1,3.0,3,8,14,80000.0
1,5,14.0,2,9,60,170000.0
1,4,10.0,0,1,60,155000.0
1,1,7.0,3,1,14,120000.0
0,4,3.0,4,1,0,90000.0
0,5,14.0,3,1,64,180000.0
1,1,7.0,3,8,15,130000.0
1,5,12.0,2,6,60,170000.0
1,1,2.0,3,8,0,70000.0
1,5,18.0,2,9,64,210000.0
0,4,1.0,1,1,14,55000.0
1,5,16.0,3,8,57,190000.0
0,5,11.0,1,3,64,165000.0
1,4,5.0,2,6,15,105000.0
0,4,11.0,3,8,60,160000.0
1,1,6.0,1,3,14,110000.0
1,5,17.0,2,6,64,195000.0
1,1,3.0,2,4,0,85000.0
1,5,14.0,3,9,57,180000.0
0,1,1.0,0,9,14,55000.0
1,5,13.0,3,8,57,185000.0
1,1,8.0,1,3,0,140000.0
0,4,3.0,3,7,0,90000.0
0,5,12.0,4,9,60,160000.0
1,1,8.0,2,9,15,145000.0
1,5,13.0,0,9,57,185000.0
1,4,5.0,3,9,15,105000.0
1,1,6.0,0,1,14,110000.0
1,5,18.0,3,1,64,210000.0
0,4,1.0,3,7,14,55000.0
1,5,16.0,4,0,57,190000.0
0,5,11.0,3,1,64,165000.0
1,4,5.0,4,9,15,105000.0
0,4,11.0,2,6,60,160000.0
1,1,6.0,4,5,14,110000.0
1,5,17.0,0,2,64,195000.0
1,1,3.0,3,7,0,85000.0
1,5,14.0,0,1,57,180000.0
0,1,1.0,3,1,14,55000.0
1,5,13.0,4,0,57,185000.0
1,1,8.0,0,1,0,140000.0
0,4,3.0,1,3,0,90000.0
0,5,12.0,4,5,60,160000.0
1,1,8.0,3,7,15,145000.0
1,5,13.0,3,9,57,185000.0
1,4,5.0,0,1,15,105000.0
1,1,6.0,4,0,14,110000.0
1,5,18.0,2,4,64,210000.0
0,4,1.0,0,2,14,55000.0
1,5,16.0,4,5,57,190000.0
0,5,11.0,1,3,64,165000.0
1,4,5.0,4,0,15,105000.0
0,4,11.0,1,9,60,160000.0
1,1,6.0,0,2,14,110000.0
1,5,17.0,0,9,64,195000.0
1,1,3.0,1,3,0,85000.0
1,5,14.0,0,9,57,180000.0
0,1,1.0,4,9,14,55000.0
1,5,13.0,2,9,57,185000.0
1,1,8.0,0,2,0,140000.0
0,4,3.0,1,3,0,90000.0
0,5,12.0,0,1,60,160000.0
1,1,8.0,1,1,15,145000.0
1,5,13.0,0,2,57,185000.0
1,4,5.0,3,1,15,105000.0
1,1,6.0,0,2,14,110000.0
1,5,18.0,3,1,64,210000.0
0,4,1.0,4,1,14,55000.0
1,5,16.0,0,1,57,190000.0
0,5,11.0,2,9,64,165000.0
1,4,5.0,2,6,15,105000.0
0,4,11.0,0,1,60,160000.0
1,1,6.0,4,9,14,110000.0
1,5,17.0,0,2,64,195000.0
1,1,3.0,1,3,0,85000.0
1,5,14.0,3,8,57,180000.0
0,1,1.0,3,9,14,55000.0
1,5,13.0,0,1,57,185000.0
1,1,8.0,2,4,0,140000.0
0,4,3.0,0,9,0,90000.0
0,5,12.0,0,9,60,160000.0
1,1,8.0,2,9,15,145000.0
1,5,13.0,0,1,57,185000.0
1,4,5.0,3,9,15,105000.0
1,1,6.0,4,1,14,110000.0
1,5,18.0,4,5,64,210000.0
0,4,1.0,3,7,14,55000.0
1,5,16.0,4,0,57,190000.0
0,5,11.0,2,4,64,165000.0
1,4,5.0,3,7,15,105000.0
0,4,11.0,0,1,60,160000.0
1,1,6.0,4,1,14,110000.0
1,5,17.0,2,9,64,195000.0
1,1,3.0,0,1,0,85000.0
1,5,14.0,1,3,57,180000.0
0,1,1.0,1,1,14,55000.0
1,5,13.0,0,1,57,185000.0
1,1,8.0,0,2,0,140000.0
0,4,3.0,0,1,0,90000.0
0,5,12.0,2,6,60,160000.0
1,1,8.0,3,7,15,145000.0
1,5,13.0,1,3,57,185000.0
1,4,5.0,2,6,15,105000.0
1,1,6.0,1,1,14,110000.0
1,5,18.0,4,9,64,210000.0
0,4,1.0,0,2,14,55000.0
1,5,16.0,4,0,57,190000.0
0,5,11.0,1,1,64,165000.0
1,4,5.0,0,1,15,105000.0
0,4,11.0,1,9,60,160000.0
1,1,6.0,1,3,14,110000.0
1,5,17.0,4,9,64,195000.0
1,1,3.0,4,0,0,85000.0
1,5,14.0,4,0,57,180000.0
0,1,1.0,0,9,14,55000.0
1,5,13.0,0,9,57,185000.0
1,1,8.0,4,0,0,140000.0
0,4,3.0,4,5,0,90000.0
0,5,12.0,2,4,60,160000.0
1,1,8.0,2,4,15,145000.0
1,5,13.0,4,1,57,185000.0
1,4,5.0,0,9,15,105000.0
1,1,6.0,0,1,14,110000.0
1,5,18.0,2,6,64,210000.0
1,1,6.0,0,2,14,115000.0
0,4,13.0,0,1,64,170000.0
0,1,3.0,1,1,0,80000.0
1,5,19.0,3,7,57,200000.0
0,4,7.0,0,9,15,130000.0
1,1,11.0,1,1,64,155000.0
1,1,5.0,2,9,14,105000.0
0,5,14.0,0,2,57,190000.0
1,4,8.0,4,0,0,140000.0
1,5,16.0,0,1,64,185000.0
0,1,8.0,0,9,15,145000.0
0,4,4.0,2,4,14,90000.0
1,5,18.0,0,2,57,195000.0
1,1,4.0,4,1,0,95000.0
1,4,13.0,2,9,64,170000.0
0,1,6.0,3,8,15,115000.0
1,5,16.0,3,7,57,185000.0
0,1,2.0,4,0,14,65000.0
0,4,12.0,4,0,64,160000.0
1,1,5.0,3,7,0,100000.0
1,5,15.0,1,9,57,180000.0
0,1,1.0,1,3,14,55000.0
1,5,14.0,3,7,64,190000.0
1,1,6.0,0,1,15,115000.0
0,5,17.0,0,2,57,195000.0
1,4,9.0,1,9,0,150000.0
0,1,6.0,2,4,15,115000.0
1,5,16.0,1,9,64,185000.0
0,1,2.0,1,9,14,65000.0
0,4,12.0,3,7,64,160000.0
1,1,5.0,4,0,0,100000.0
1,5,15.0,4,5,57,180000.0
0,1,1.0,0,1,14,55000.0
1,5,14.0,2,6,64,190000.0
1,1,6.0,2,4,15,115000.0
0,5,17.0,4,9,57,195000.0
1,4,9.0,3,9,0,150000.0
0,1,6.0,4,5,15,115000.0
1,5,16.0,3,9,64,185000.0
0,1,2.0,3,8,14,65000.0
0,4,12.0,3,8,64,160000.0
1,1,5.0,4,0,0,100000.0
1,5,15.0,4,5,57,180000.0
0,1,1.0,3,1,14,55000.0
1,5,14.0,0,1,64,190000.0
1,1,6.0,2,4,15,115000.0
0,5,17.0,1,3,57,195000.0
1,4,9.0,2,6,0,150000.0
0,1,6.0,4,9,15,115000.0
1,5,16.0,4,1,64,185000.0
0,1,2.0,1,3,14,65000.0
0,4,12.0,3,8,64,160000.0
1,1,5.0,0,2,0,100000.0
1,5,15.0,1,1,57,180000.0
0,1,1.0,3,7,14,55000.0
1,5,14.0,2,4,64,190000.0
1,1,6.0,2,6,15,115000.0
0,5,17.0,3,8,57,195000.0
1,4,9.0,0,2,0,150000.0
0,1,6.0,2,6,15,115000.0
1,5,16.0,4,0,64,185000.0
0,1,2.0,2,9,14,65000.0
0,4,12.0,2,6,64,160000.0
1,1,5.0,1,1,0,100000.0
1,5,15.0,2,6,57,180000.0
0,1,1.0,4,1,14,55000.0
1,5,14.0,0,2,64,190000.0
1,1,6.0,1,1,15,115000.0
0,5,17.0,1,3,57,195000.0
1,4,9.0,1,1,0,150000.0
0,1,6.0,0,2,15,115000.0
1,5,16.0,2,4,64,185000.0
0,1,2.0,0,1,14,65000.0
0,4,12.0,1,1,64,160000.0
1,1,5.0,3,1,0,100000.0
1,5,15.0,4,0,57,180000.0
0,1,1.0,0,9,14,55000.0
1,5,14.0,0,2,64,190000.0
1,1,6.0,1,1,15,115000.0
0,5,17.0,1,9,57,195000.0
1,4,9.0,3,8,0,150000.0
0,1,6.0,4,1,15,115000.0
1,5,16.0,3,9,64,185000.0
0,1,2.0,0,2,14,65000.0
0,4,12.0,0,9,64,160000.0
1,1,5.0,4,1,0,100000.0
1,5,15.0,3,9,57,180000.0
0,1,1.0,4,0,14,55000.0
1,5,14.0,3,7,64,190000.0
1,1,6.0,3,8,15,115000.0
0,5,17.0,4,0,57,195000.0
1,4,9.0,0,1,0,150000.0
0,1,6.0,3,1,15,115000.0
1,5,16.0,0,1,64,185000.0
0,1,2.0,1,1,14,65000.0
0,4,12.0,0,9,64,160000.0
1,1,5.0,0,1,0,100000.0
1,5,15.0,0,2,57,180000.0
0,1,1.0,2,6,14,55000.0
1,5,14.0,3,1,64,190000.0
1,1,6.0,3,9,15,115000.0
0,5,17.0,1,9,57,195000.0
1,4,9.0,3,9,0,150000.0
0,1,6.0,3,8,15,115000.0
1,5,16.0,3,9,64,185000.0
0,1,2.0,4,0,14,65000.0
0,4,12.0,3,7,64,160000.0
1,1,5.0,1,9,0,100000.0
1,5,15.0,4,0,57,180000.0
0,1,1.0,0,2,14,55000.0
1,5,14.0,4,9,64,190000.0
1,1,6.0,1,9,15,115000.0
0,5,17.0,2,4,57,195000.0
1,4,9.0,2,9,0,150000.0
0,1,6.0,1,1,15,115000.0
1,5,16.0,0,2,64,185000.0
0,1,2.0,0,2,14,65000.0
0,4,12.0,3,8,64,160000.0
1,1,5.0,1,3,0,100000.0
1,5,15.0,2,4,57,180000.0
1,1,4.0,0,9,14,90000.0
0,4,12.0,4,5,64,160000.0
0,1,3.0,3,9,0,80000.0
1,5,18.0,3,9,57,195000.0
0,4,6.0,1,9,15,115000.0
1,1,10.0,3,1,64,150000.0
1,1,2.0,3,1,14,65000.0
0,5,14.0,0,2,57,190000.0
1,4,8.0,3,9,0,140000.0
1,5,16.0,1,1,64,185000.0
0,1,7.0,2,6,15,130000.0
0,4,5.0,3,8,14,105000.0
1,5,19.0,2,4,57,200000.0
1,1,5.0,4,9,0,100000.0
1,4,13.0,1,9,64,170000.0
0,1,6.0,1,9,15,115000.0
1,5,16.0,3,8,57,185000.0
0,1,4.0,0,1,14,90000.0
0,4,12.0,2,4,64,160000.0
1,1,3.0,0,9,0,80000.0
1,5,17.0,4,1,57,195000.0
0,4,6.0,2,4,15,115000.0
1,1,8.0,4,5,64,135000.0
1,1,2.0,0,2,14,65000.0
0,5,14.0,1,9,57,190000.0
1,4,8.0,0,2,0,140000.0
1,5,16.0,3,9,64,185000.0
0,1,7.0,4,5,15,130000.0
0,4,5.0,3,9,14,105000.0
1,5,19.0,2,6,57,200000.0
1,1,5.0,3,1,0,100000.0
1,4,13.0,4,9,64,170000.0
0,1,6.0,0,1,15,115000.0
1,5,16.0,0,2,57,185000.0
0,1,4.0,4,9,14,90000.0
0,4,12.0,1,3,64,160000.0
1,1,3.0,1,3,0,80000.0
1,5,17.0,4,1,57,195000.0
0,4,6.0,1,3,15,115000.0
1,1,8.0,4,1,64,135000.0
1,1,2.0,4,9,14,65000.0
0,5,14.0,0,1,57,190000.0
1,4,8.0,1,9,0,140000.0
1,5,16.0,1,9,64,185000.0
0,1,7.0,1,1,15,130000.0
0,4,5.0,3,1,14,105000.0
1,5,19.0,1,1,57,200000.0
1,1,5.0,2,9,0,100000.0
1,4,13.0,4,0,64,170000.0
0,1,6.0,1,3,15,115000.0
1,5,16.0,3,7,57,185000.0
0,1,4.0,1,3,14,90000.0
0,4,12.0,4,1,64,160000.0
1,1,3.0,4,0,0,80000.0
1,5,17.0,0,9,57,195000.0
0,4,6.0,4,0,15,115000.0
1,1,8.0,1,3,64,135000.0
1,1,2.0,4,9,14,65000.0
0,5,14.0,2,6,57,190000.0
1,4,8.0,4,5,0,140000.0
1,5,16.0,1,3,64,185000.0
0,1,7.0,1,1,15,130000.0
0,4,5.0,1,9,14,105000.0
1,5,19.0,1,9,57,200000.0
1,1,5.0,4,5,0,100000.0
1,4,13.0,4,1,64,170000.0
0,1,6.0,2,4,15,115000.0
1,5,16.0,2,6,57,185000.0
0,1,4.0,3,9,14,90000.0
0,4,12.0,2,4,64,160000.0
1,1,3.0,3,9,0,80000.0
1,5,17.0,3,8,57,195000.0
0,4,6.0,4,0,15,115000.0
1,1,8.0,3,7,64,135000.0
1,1,2.0,2,9,14,65000.0
0,5,14.0,4,0,57,190000.0
1,4,8.0,4,9,0,140000.0
1,5,16.0,1,1,64,185000.0
0,1,7.0,4,5,15,130000.0
0,4,5.0,3,1,14,105000.0
1,5,19.0,4,9,57,200000.0
1,1,5.0,2,6,0,100000.0
1,4,13.0,0,2,64,170000.0
0,1,6.0,2,4,15,115000.0
1,5,16.0,1,3,57,185000.0
0,1,4.0,3,1,14,90000.0
0,4,12.0,2,9,64,160000.0
1,1,3.0,0,9,0,80000.0
1,5,17.0,3,1,57,195000.0
0,4,6.0,1,1,15,115000.0
1,1,8.0,3,7,64,135000.0
1,1,2.0,3,7,14,65000.0
0,5,14.0,0,2,57,190000.0
1,4,8.0,1,9,0,140000.0
1,5,16.0,4,9,64,185000.0
0,1,7.0,1,1,15,130000.0
0,4,5.0,1,9,14,105000.0
1,5,19.0,4,5,57,200000.0
1,1,5.0,0,9,0,100000.0
1,4,13.0,1,3,64,170000.0
0,1,6.0,0,2,15,115000.0
1,5,16.0,0,1,57,185000.0
0,1,4.0,3,1,14,90000.0
0,4,12.0,3,1,64,160000.0
1,1,3.0,2,4,0,80000.0
1,5,17.0,4,0,57,195000.0
0,4,6.0,0,1,15,115000.0
1,1,8.0,2,6,64,135000.0
1,1,2.0,0,1,14,65000.0
0,5,14.0,3,9,57,190000.0
1,4,8.0,4,1,0,140000.0
1,5,16.0,0,9,64,185000.0
0,1,7.0,1,3,15,130000.0
0,4,5.0,0,1,14,105000.0
1,5,19.0,1,1,57,200000.0
1,1,5.0,1,9,0,100000.0
1,4,13.0,3,9,64,170000.0
0,1,6.0,0,9,15,115000.0
1,5,16.0,3,7,57,185000.0
0,1,4.0,2,6,14,90000.0
0,1,6.0,2,4,14,110000.0
1,4,10.0,1,3,64,150000.0
1,1,3.0,4,5,0,80000.0
1,5,18.0,0,9,57,195000.0
0,4,6.0,4,9,15,115000.0
1,1,8.0,2,6,64,135000.0
1,1,2.0,4,5,14,65000.0
0,5,14.0,4,0,57,190000.0
1,4,8.0,3,8,0,140000.0
1,5,16.0,2,6,64,185000.0
0,1,7.0,1,3,15,130000.0
0,4,5.0,1,9,14,105000.0
1,5,19.0,0,9,57,200000.0
1,1,5.0,1,3,0,100000.0
1,4,13.0,1,3,64,170000.0
0,1,6.0,1,3,15,115000.0
1,5,16.0,4,9,57,185000.0
0,1,4.0,4,1,14,90000.0
0,4,12.0,0,1,64,160000.0
1,1,3.0,2,6,0,80000.0
1,5,17.0,0,1,57,195000.0
0,4,6.0,4,0,15,115000.0
1,1,8.0,2,4,64,135000.0
1,1,2.0,2,9,14,65000.0
0,5,14.0,4,1,57,190000.0
1,4,8.0,3,1,0,140000.0
1,5,16.0,3,7,64,185000.0
0,1,7.0,2,4,15,130000.0
0,4,5.0,3,9,14,105000.0
1,5,19.0,3,1,57,200000.0
1,1,5.0,2,9,0,100000.0
1,4,13.0,4,9,64,170000.0
0,1,6.0,3,8,15,115000.0
1,5,16.0,0,9,57,185000.0
0,1,4.0,2,9,14,90000.0
0,4,12.0,4,0,64,160000.0
1,1,3.0,4,5,0,80000.0
1,5,17.0,1,3,57,195000.0
0,4,6.0,4,0,15,115000.0
1,1,8.0,0,1,64,135000.0
1,1,2.0,2,9,14,65000.0
0,5,14.0,0,9,57,190000.0
1,4,8.0,3,8,0,140000.0
1,5,16.0,2,6,64,185000.0
0,1,7.0,2,9,15,130000.0
0,4,5.0,4,0,14,105000.0
1,5,19.0,1,9,57,200000.0
1,1,5.0,4,1,0,100000.0
1,4,13.0,0,1,64,170000.0
0,1,6.0,0,1,15,115000.0
1,5,16.0,1,1,57,185000.0
0,1,4.0,4,9,14,90000.0
0,4,12.0,0,1,64,160000.0
1,1,3.0,0,2,0,80000.0
1,5,17.0,4,0,57,195000.0
0,4,6.0,3,7,15,115000.0
1,1,8.0,0,9,64,135000.0
1,1,2.0,1,1,14,65000.0
0,5,14.0,0,9,57,190000.0
1,4,8.0,1,3,0,140000.0
1,5,16.0,2,4,64,185000.0
0,1,7.0,4,5,15,130000.0
0,4,5.0,2,9,14,105000.0
1,5,19.0,1,1,57,200000.0
1,1,5.0,2,4,0,100000.0
1,4,13.0,1,1,64,170000.0
0,1,6.0,2,6,15,115000.0
1,5,16.0,1,9,57,185000.0
0,1,4.0,1,9,14,90000.0
0,4,12.0,3,8,64,160000.0
1,1,3.0,4,0,0,80000.0
1,5,17.0,3,1,57,195000.0
0,4,6.0,2,6,15,115000.0
1,1,8.0,4,0,64,135000.0
1,1,2.0,4,0,14,65000.0
0,5,14.0,2,9,57,190000.0
1,4,8.0,4,0,0,140000.0
1,5,16.0,0,1,64,185000.0
0,1,7.0,1,9,15,130000.0
0,4,5.0,2,4,14,105000.0
1,5,19.0,0,9,57,200000.0
1,1,5.0,0,1,0,100000.0
1,4,13.0,1,1,64,170000.0
0,1,6.0,3,9,15,115000.0
1,5,16.0,0,1,57,185000.0
0,1,4.0,3,9,14,90000.0
0,4,12.0,0,9,64,160000.0
1,1,3.0,2,9,0,80000.0
1,5,17.0,2,9,57,195000.0
0,4,6.0,0,9,15,115000.0
1,1,8.0,0,9,64,135000.0
1,1,2.0,1,3,14,65000.0
0,5,14.0,2,4,57,190000.0
1,4,8.0,4,1,0,140000.0
1,5,16.0,2,4,64,185000.0
0,1,7.0,0,1,15,130000.0
0,4,5.0,2,9,14,105000.0
1,5,19.0,0,9,57,200000.0
1,1,5.0,3,9,0,100000.0
1,4,13.0,0,9,64,170000.0
0,1,6.0,1,3,15,115000.0
1,5,16.0,3,1,57,185000.0
0,1,4.0,2,4,14,90000.0
0,4,12.0,0,2,64,160000.0
1,1,3.0,0,9,0,80000.0
1,5,17.0,2,6,57,195000.0
0,4,6.0,2,9,15,115000.0
1,1,8.0,4,0,64,135000.0
1,1,2.0,2,9,14,65000.0
0,5,14.0,4,0,57,190000.0
1,4,8.0,1,9,0,140000.0
1,5,16.0,0,9,64,185000.0
0,1,7.0,3,1,15,130000.0
0,4,5.0,0,2,14,105000.0
1,5,19.0,1,3,57,200000.0
1,1,5.0,1,1,0,100000.0
1,4,13.0,1,9,64,170000.0
0,1,6.0,0,9,15,115000.0
1,5,16.0,3,9,57,185000.0
0,1,4.0,0,9,14,90000.0
1,4,8.0,1,3,64,130000.0
1,1,3.0,0,1,0,80000.0
1,5,15.0,1,9,57,180000.0
0,4,8.0,0,2,15,140000.0
1,1,12.0,3,7,64,160000.0
0,1,2.0,3,7,14,55000.0
0,5,16.0,4,0,57,190000.0
1,4,7.0,2,9,0,120000.0
1,5,18.0,3,9,64,200000.0
0,1,5.0,2,4,15,100000.0
1,4,9.0,2,9,14,150000.0
0,1,11.0,4,1,64,170000.0
1,1,2.0,1,1,0,65000.0
0,5,19.0,2,4,57,210000.0
1,1,4.0,3,8,15,90000.0
1,4,14.0,4,1,64,180000.0
0,1,6.0,4,1,14,110000.0
1,4,10.0,0,2,64,150000.0
1,1,3.0,0,1,0,80000.0
1,5,18.0,3,1,57,195000.0
0,4,6.0,0,9,15,115000.0
1,1,8.0,4,1,64,135000.0
1,1,2.0,0,2,14,65000.0
0,5,14.0,3,1,57,190000.0
1,4,8.0,0,9,0,140000.0
1,5,16.0,4,5,64,185000.0
0,1,7.0,4,1,15,130000.0
0,4,5.0,1,1,14,105000.0
1,5,19.0,0,2,57,200000.0
1,1,5.0,2,6,0,100000.0
1,4,13.0,0,1,64,170000.0
0,1,6.0,2,4,15,115000.0
1,5,16.0,1,9,57,185000.0
0,1,4.0,2,6,14,90000.0
0,4,12.0,0,1,64,160000.0
1,1,3.0,3,9,0,80000.0
1,5,17.0,3,1,57,195000.0
0,4,6.0,1,1,15,115000.0
1,1,8.0,1,1,64,135000.0
1,1,2.0,2,4,14,65000.0
0,5,14.0,3,7,57,190000.0
1,4,8.0,1,9,0,140000.0
1,5,16.0,2,6,64,185000.0
0,1,7.0,0,2,15,130000.0
0,4,5.0,1,1,14,105000.0
1,5,19.0,1,9,57,200000.0
1,1,5.0,4,1,0,100000.0
1,4,13.0,1,1,64,170000.0
0,1,6.0,0,2,15,115000.0
1,5,16.0,3,1,57,185000.0
0,1,4.0,4,5,14,90000.0
0,4,12.0,3,9,64,160000.0
1,1,3.0,1,1,0,80000.0
1,5,17.0,1,1,57,195000.0
0,4,6.0,4,1,15,115000.0
1,1,8.0,2,9,64,135000.0
1,1,2.0,0,9,14,65000.0
0,5,14.0,0,1,57,190000.0
1,4,8.0,4,5,0,140000.0
0,5,16.0,2,9,57,185000.0
1,1,7.0,4,9,15,130000.0
1,4,5.0,2,9,14,105000.0
1,5,20.0,0,1,64,210000.0
1,1,6.0,2,4,0,95000.0
0,4,11.0,0,9,64,170000.0
1,1,2.0,2,9,14,65000.0
0,5,16.0,0,2,57,190000.0
1,4,7.0,3,7,0,120000.0
1,5,19.0,4,9,64,200000.0
0,1,5.0,3,9,15,100000.0
1,4,9.0,4,5,14,150000.0
0,1,11.0,0,2,64,170000.0
1,1,2.0,3,9,0,65000.0
0,5,19.0,4,5,57,210000.0
1,1,4.0,0,1,15,90000.0
1,4,14.0,3,1,64,180000.0
0,1,6.0,2,4,14,110000.0
1,4,10.0,4,0,64,150000.0
1,1,3.0,1,9,0,80000.0
1,5,18.0,1,1,57,195000.0
0,4,6.0,4,1,15,115000.0
1,1,8.0,4,1,64,135000.0
1,1,2.0,3,1,14,65000.0
0,5,14.0,2,6,57,190000.0
1,4,8.0,3,9,0,140000.0
1,5,16.0,0,9,64,185000.0
0,1,7.0,2,9,15,130000.0
0,4,5.0,3,8,14,105000.0
1,5,19.0,0,2,57,200000.0
1,1,5.0,3,8,0,100000.0
1,4,13.0,2,9,64,170000.0
0,1,6.0,3,9,15,115000.0
1,5,16.0,0,2,57,185000.0
0,1,4.0,2,6,14,90000.0
0,4,12.0,1,1,64,160000.0
1,1,3.0,1,9,0,80000.0
1,5,17.0,4,1,57,195000.0
0,4,6.0,2,4,15,115000.0
1,1,8.0,3,7,64,135000.0
1,1,2.0,3,9,14,65000.0
0,5,14.0,3,7,57,190000.0
1,4,8.0,3,8,0,140000.0
1,5,16.0,4,5,64,185000.0
0,1,7.0,3,7,15,130000.0
0,4,5.0,1,1,14,105000.0
1,5,19.0,2,6,57,200000.0
1,1,5.0,4,9,0,100000.0
1,4,13.0,4,0,64,170000.0
0,1,6.0,1,1,15,115000.0
1,5,16.0,0,1,57,185000.0
0,1,4.0,1,9,14,90000.0
0,4,12.0,2,9,64,160000.0
1,1,3.0,2,4,0,80000.0
1,5,17.0,2,9,57,195000.0
0,4,6.0,2,6,15,115000.0
1,1,8.0,2,4,64,135000.0
1,1,2.0,4,0,14,65000.0
0,5,14.0,4,9,57,190000.0
1,4,8.0,3,9,0,140000.0
1,1,4.0,1,1,63,75000.0
0,4,7.0,0,2,3,95000.0
1,1,1.0,0,9,13,50000.0
1,5,15.0,3,8,49,180000.0
0,1,3.0,4,9,62,65000.0
1,4,6.0,1,9,38,120000.0
0,4,2.0,3,9,63,60000.0
1,1,10.0,4,0,4,150000.0
1,1,3.0,0,9,63,70000.0
1,4,8.0,2,6,3,100000.0
0,1,2.0,3,8,62,55000.0
1,5,12.0,1,1,49,170000.0
0,1,5.0,1,1,63,90000.0
1,1,4.0,2,9,13,80000.0
1,4,14.0,2,9,38,180000.0
1,1,2.0,3,8,62,60000.0
0,4,9.0,4,5,3,120000.0
0,1,3.0,2,6,63,70000.0
1,5,18.0,0,1,7,210000.0
1,4,9.0,4,9,4,140000.0
0,1,1.0,4,5,63,50000.0
1,4,7.0,0,1,38,110000.0
0,4,2.0,0,2,63,60000.0
1,1,11.0,2,9,3,160000.0
1,1,4.0,3,7,63,75000.0
0,5,16.0,4,5,7,200000.0
1,4,8.0,1,3,3,100000.0
0,1,2.0,2,4,62,55000.0
1,5,12.0,2,9,49,170000.0
0,1,5.0,4,0,63,90000.0
1,1,4.0,1,9,13,80000.0
1,4,14.0,2,9,38,180000.0
1,1,2.0,4,9,62,60000.0
0,4,9.0,4,9,3,120000.0
0,1,3.0,3,9,63,70000.0
1,5,18.0,1,3,7,210000.0
1,4,9.0,2,4,4,140000.0
0,1,1.0,4,9,63,50000.0
1,4,7.0,1,1,38,110000.0
0,4,2.0,3,1,63,60000.0
1,1,11.0,2,6,3,160000.0
1,1,4.0,1,1,63,75000.0
0,5,16.0,4,5,7,200000.0
1,4,8.0,2,4,3,100000.0
0,1,2.0,1,3,62,55000.0
1,5,12.0,3,1,49,170000.0
0,1,5.0,2,4,63,90000.0
1,1,4.0,0,9,13,80000.0
1,4,14.0,4,9,38,180000.0
1,1,2.0,2,4,62,60000.0
0,4,9.0,0,1,3,120000.0
0,1,3.0,3,9,63,70000.0
1,5,18.0,0,1,7,210000.0
1,4,9.0,3,8,4,140000.0
0,1,1.0,2,9,63,50000.0
1,4,7.0,2,9,38,110000.0
0,4,2.0,2,4,63,60000.0
1,1,11.0,4,0,3,160000.0
1,1,4.0,4,5,63,75000.0
0,5,16.0,0,1,7,200000.0
1,4,8.0,1,9,3,100000.0
0,1,2.0,0,1,62,55000.0
1,5,12.0,0,2,49,170000.0
0,1,5.0,3,1,63,90000.0
1,1,4.0,3,8,13,80000.0
1,4,14.0,3,9,38,180000.0
1,1,2.0,4,5,62,60000.0
0,4,9.0,1,1,3,120000.0
0,1,3.0,3,9,63,70000.0
1,5,18.0,4,9,7,210000.0
1,4,9.0,0,9,4,140000.0
0,1,1.0,2,4,63,50000.0
1,4,7.0,1,3,38,110000.0
0,4,2.0,0,9,63,60000.0
1,1,11.0,0,9,3,160000.0
1,1,4.0,3,1,63,75000.0
0,5,16.0,0,1,7,200000.0
1,4,8.0,2,4,3,100000.0
0,1,2.0,4,9,62,55000.0
