Gender,Education_Level,Years_of_Experience,Country,Race,Job_Title_Vec_1,Job_Title_Vec_2,Job_Title_Vec_3,Job_Title_Vec_4,Job_Title_Vec_5,Salary
1,4,7.0,1,9,0,0,0,0,7,110000.0
0,4,2.0,4,0,0,0,0,0,1,60000.0
1,1,11.0,2,9,0,0,0,0,2,160000.0
1,1,4.0,1,1,0,0,0,0,1,75000.0
0,5,16.0,3,9,0,0,0,0,178,200000.0
1,4,8.0,0,2,0,0,0,0,2,100000.0
0,1,2.0,2,4,0,0,0,0,11,55000.0
1,5,12.0,1,3,0,0,0,0,56,170000.0
0,1,5.0,4,9,0,0,0,0,1,90000.0
1,1,4.0,2,4,0,0,0,0,177,80000.0
1,4,14.0,4,9,0,0,0,0,7,180000.0
1,1,2.0,4,0,0,0,0,0,11,60000.0
0,4,9.0,4,1,0,0,0,0,2,120000.0
0,1,3.0,3,1,0,0,0,0,1,70000.0
1,5,18.0,3,9,0,0,0,0,178,210000.0
1,4,9.0,3,8,0,0,0,0,32,140000.0
0,1,1.0,2,4,0,0,0,0,1,50000.0
1,4,7.0,1,3,0,0,0,0,7,110000.0
0,4,2.0,4,9,0,0,0,0,1,60000.0
1,1,11.0,1,3,0,0,0,0,2,160000.0
1,1,4.0,2,6,0,0,0,0,1,75000.0
0,5,16.0,1,9,0,0,0,0,178,200000.0
1,4,8.0,1,3,0,0,0,0,2,100000.0
0,1,2.0,1,1,0,0,0,0,11,55000.0
1,5,12.0,0,9,0,0,0,0,56,170000.0
0,1,5.0,0,9,0,0,0,0,1,90000.0
1,1,4.0,3,1,0,0,0,0,177,80000.0
1,4,14.0,1,1,0,0,0,0,7,180000.0
1,1,2.0,2,9,0,0,0,0,11,60000.0
0,4,9.0,1,9,0,0,0,0,2,120000.0
0,1,3.0,1,9,0,0,0,0,1,70000.0
1,5,18.0,4,9,0,0,0,0,178,210000.0
1,4,9.0,3,9,0,0,0,0,32,140000.0
0,1,1.0,4,5,0,0,0,0,1,50000.0
1,4,7.0,4,0,0,0,0,0,7,110000.0
0,4,2.0,3,8,0,0,0,0,1,60000.0
1,1,11.0,2,6,0,0,0,0,2,160000.0
1,1,4.0,0,2,0,0,0,0,1,75000.0
0,5,16.0,0,1,0,0,0,0,178,200000.0
1,4,8.0,1,9,0,0,0,0,2,100000.0
0,1,2.0,0,1,0,0,0,0,11,55000.0
1,5,12.0,1,3,0,0,0,0,56,170000.0
0,1,5.0,4,9,0,0,0,0,1,90000.0
1,1,4.0,4,0,0,0,0,0,177,80000.0
1,4,14.0,1,9,0,0,0,0,7,180000.0
1,1,2.0,0,2,0,0,0,0,11,60000.0
0,4,9.0,1,9,0,0,0,0,2,120000.0
0,1,3.0,3,8,0,0,0,0,1,70000.0
1,5,18.0,4,9,0,0,0,0,178,210000.0
1,4,9.0,3,8,0,0,0,0,32,140000.0
0,1,4.0,4,1,0,0,0,0,1,80000.0
1,1,3.0,3,8,0,0,0,0,177,70000.0
1,4,14.0,4,5,0,0,0,0,7,180000.0
1,1,2.0,4,0,0,0,0,0,11,60000.0
0,4,9.0,3,9,0,0,0,0,2,120000.0
0,1,3.0,4,1,0,0,0,0,1,70000.0
1,5,18.0,3,8,0,0,0,0,178,210000.0
1,4,9.0,2,4,0,0,0,0,32,140000.0
0,1,1.0,1,1,0,0,0,0,1,50000.0
1,4,7.0,4,0,0,0,0,0,7,110000.0
0,4,2.0,1,1,0,0,0,0,1,60000.0
1,1,11.0,3,7,0,0,0,0,2,160000.0
1,1,4.0,3,1,0,0,0,0,1,75000.0
0,5,16.0,0,1,0,0,0,0,178,200000.0
1,4,8.0,0,1,0,0,0,0,2,100000.0
0,1,2.0,0,9,0,0,0,0,11,55000.0
1,5,12.0,3,9,0,0,0,0,56,170000.0
0,1,5.0,2,9,0,0,0,0,1,90000.0
1,1,4.0,1,3,0,0,0,0,177,80000.0
1,4,14.0,0,2,0,0,0,0,7,180000.0
1,1,2.0,3,9,0,0,0,0,11,60000.0
0,4,9.0,0,9,0,0,0,0,2,120000.0
0,1,3.0,4,0,0,0,0,0,1,70000.0
1,5,18.0,0,2,0,0,0,0,178,210000.0
1,4,9.0,0,9,0,0,0,0,32,140000.0
0,1,1.0,0,2,0,0,0,0,1,50000.0
1,4,7.0,2,6,0,0,0,0,7,110000.0
0,4,2.0,3,9,0,0,0,0,1,60000.0
1,1,11.0,3,9,0,0,0,0,2,160000.0
1,1,4.0,4,0,0,0,0,0,1,75000.0
0,5,16.0,2,6,0,0,0,0,178,200000.0
1,4,8.0,4,1,0,0,0,0,2,100000.0
0,1,2.0,3,9,0,0,0,0,11,55000.0
1,5,12.0,0,9,0,0,0,0,56,170000.0
0,1,5.0,4,9,0,0,0,0,1,90000.0
1,1,4.0,1,9,0,0,0,0,177,80000.0
1,4,14.0,0,9,0,0,0,0,7,180000.0
1,1,2.0,0,2,0,0,0,0,11,60000.0
0,4,9.0,2,6,0,0,0,0,2,120000.0
0,1,3.0,0,1,0,0,0,0,1,70000.0
1,5,18.0,4,9,0,0,0,0,178,210000.0
1,4,9.0,2,4,0,0,0,0,32,140000.0
0,1,1.0,1,9,0,0,0,0,1,50000.0
1,4,7.0,0,1,0,0,0,0,7,110000.0
0,4,2.0,2,4,0,0,0,0,1,60000.0
1,1,11.0,2,9,0,0,0,0,2,160000.0
1,1,4.0,1,1,0,0,0,0,1,75000.0
0,5,16.0,3,7,0,0,0,0,178,200000.0
1,4,8.0,3,8,0,0,0,0,2,100000.0
0,1,2.0,1,9,0,0,0,0,11,55000.0
1,5,12.0,4,1,0,0,0,0,56,170000.0
0,1,5.0,1,1,0,0,0,0,1,90000.0
1,1,4.0,4,1,0,0,0,0,177,80000.0
1,4,14.0,3,9,0,0,0,0,7,180000.0
1,1,2.0,3,8,0,0,0,0,11,60000.0
0,4,9.0,4,9,0,0,0,0,2,120000.0
0,1,3.0,4,1,0,0,0,0,1,70000.0
1,5,18.0,2,4,0,0,0,0,178,210000.0
1,4,9.0,4,5,0,0,0,0,32,140000.0
0,1,1.0,1,3,0,0,0,0,1,50000.0
1,4,7.0,1,3,0,0,0,0,7,110000.0
0,4,2.0,1,3,0,0,0,0,1,60000.0
1,1,11.0,1,3,0,0,0,0,2,160000.0
1,1,4.0,0,2,0,0,0,0,1,75000.0
0,5,16.0,1,9,0,0,0,0,178,200000.0
1,4,8.0,0,2,0,0,0,0,2,100000.0
0,1,2.0,3,8,0,0,0,0,11,55000.0
1,5,12.0,1,1,0,0,0,0,56,170000.0
0,1,5.0,0,9,0,0,0,0,1,90000.0
1,1,4.0,3,1,0,0,0,0,177,80000.0
1,4,14.0,3,8,0,0,0,0,7,180000.0
1,1,2.0,0,9,0,0,0,0,11,60000.0
0,4,9.0,3,1,0,0,0,0,2,120000.0
0,1,3.0,0,1,0,0,0,0,1,70000.0
1,5,18.0,1,9,0,0,0,0,178,210000.0
1,4,9.0,1,3,0,0,0,0,32,140000.0
0,1,1.0,3,1,0,0,0,0,1,50000.0
1,4,7.0,3,9,0,0,0,0,7,110000.0
0,4,2.0,2,6,0,0,0,0,1,60000.0
1,1,11.0,4,0,0,0,0,0,2,160000.0
1,1,4.0,4,5,0,0,0,0,1,75000.0
0,5,16.0,2,6,0,0,0,0,178,200000.0
1,4,8.0,4,0,0,0,0,0,2,100000.0
0,1,2.0,0,2,0,0,0,0,11,55000.0
1,5,12.0,2,9,0,0,0,0,56,170000.0
0,1,5.0,4,5,0,0,0,0,1,90000.0
1,1,4.0,4,1,0,0,0,0,177,80000.0
1,4,14.0,0,9,0,0,0,0,7,180000.0
1,1,2.0,1,1,0,0,0,0,11,60000.0
0,4,9.0,2,9,0,0,0,0,2,120000.0
0,1,3.0,0,9,0,0,0,0,1,70000.0
1,5,18.0,1,3,0,0,0,0,178,210000.0
1,4,9.0,3,7,0,0,0,0,32,140000.0
0,1,1.0,0,9,0,0,0,0,1,50000.0
1,4,7.0,0,2,0,0,0,0,7,110000.0
0,4,2.0,4,9,0,0,0,0,1,60000.0
1,1,11.0,0,2,0,0,0,0,2,160000.0
1,1,4.0,4,5,0,0,0,0,1,75000.0
0,5,16.0,4,0,0,0,0,0,178,200000.0
1,4,8.0,2,6,0,0,0,0,2,100000.0
0,1,2.0,0,1,0,0,0,0,11,55000.0
1,5,12.0,3,1,0,0,0,0,56,170000.0
0,1,5.0,1,9,0,0,0,0,1,90000.0
1,1,4.0,2,4,0,0,0,0,177,80000.0
1,4,14.0,4,9,0,0,0,0,7,180000.0
1,1,2.0,3,7,0,0,0,0,11,60000.0
0,4,9.0,2,9,0,0,0,0,2,120000.0
0,1,3.0,1,9,0,0,0,0,1,70000.0
1,5,18.0,1,1,0,0,0,0,178,210000.0
1,4,9.0,0,1,0,0,0,0,32,140000.0
0,1,1.0,2,9,0,0,0,0,1,50000.0
1,4,7.0,4,5,0,0,0,0,7,110000.0
0,4,2.0,3,9,0,0,0,0,1,60000.0
1,1,11.0,4,0,0,0,0,0,2,160000.0
1,1,4.0,2,4,0,0,0,0,1,75000.0
0,5,16.0,1,9,0,0,0,0,178,200000.0
1,4,8.0,4,5,0,0,0,0,2,100000.0
0,1,2.0,1,3,0,0,0,0,11,55000.0
1,5,12.0,2,4,0,0,0,0,56,170000.0
0,1,5.0,4,0,0,0,0,0,1,90000.0
1,1,4.0,1,9,0,0,0,0,177,80000.0
1,4,14.0,4,9,0,0,0,0,7,180000.0
1,1,2.0,2,4,0,0,0,0,11,60000.0
0,4,9.0,4,9,0,0,0,0,2,120000.0
1,4,5.0,3,1,0,0,0,0,63,80000.0
0,1,4.0,1,9,0,0,0,0,135,60000.0
1,1,2.0,2,9,0,0,0,0,86,50000.0
0,4,18.0,1,1,0,0,0,0,131,160000.0
1,5,9.0,0,1,0,0,0,0,168,120000.0
0,2,0.0,4,5,0,0,0,0,99,40000.0
1,1,10.0,0,2,0,0,0,0,63,100000.0
0,4,4.0,1,3,0,0,0,0,102,75000.0
1,5,16.0,0,2,0,0,0,0,168,140000.0
0,1,2.0,0,2,0,0,0,0,135,50000.0
1,4,11.0,3,1,0,0,0,0,131,110000.0
0,1,1.0,4,5,0,0,0,0,63,45000.0
1,2,4.0,3,7,0,0,0,0,86,55000.0
0,5,13.0,4,1,0,0,0,0,168,130000.0
1,1,2.0,2,9,0,0,0,0,99,50000.0
0,4,7.0,4,9,0,0,0,0,102,80000.0
1,1,2.0,2,9,0,0,0,0,86,45000.0
0,2,1.0,4,5,0,0,0,0,99,32000.0
1,5,12.0,4,1,0,0,0,0,131,120000.0
0,4,4.0,4,9,0,0,0,0,63,65000.0
1,1,8.0,2,9,0,0,0,0,102,95000.0
0,4,5.0,4,9,0,0,0,0,168,80000.0
0,2,3.0,1,9,0,0,0,0,135,38000.0
1,4,10.0,1,9,0,0,0,0,63,110000.0
0,1,2.0,4,9,0,0,0,0,86,45000.0
1,4,7.0,1,3,0,0,0,0,102,89000.0
1,2,1.0,4,5,0,0,0,0,99,32000.0
0,1,5.0,3,8,0,0,0,0,63,70000.0
1,5,15.0,0,2,0,0,0,0,168,150000.0
0,1,1.0,0,2,0,0,0,0,86,40000.0
0,4,9.0,0,9,0,0,0,0,131,105000.0
1,4,4.0,4,9,0,0,0,0,63,65000.0
0,5,14.0,3,8,0,0,0,0,168,140000.0
1,1,3.0,0,1,0,0,0,0,86,50000.0
0,2,2.0,4,9,0,0,0,0,99,35000.0
1,4,11.0,2,4,0,0,0,0,102,115000.0
0,4,5.0,0,9,0,0,0,0,63,70000.0
1,1,6.0,4,9,0,0,0,0,63,80000.0
0,2,1.0,0,2,0,0,0,0,135,30000.0
1,5,13.0,1,3,0,0,0,0,168,135000.0
0,1,1.0,0,9,0,0,0,0,86,40000.0
1,4,10.0,4,1,0,0,0,0,102,105000.0
1,2,2.0,1,9,0,0,0,0,99,35000.0
0,5,12.0,2,4,0,0,0,0,131,120000.0
1,4,3.0,3,9,0,0,0,0,63,55000.0
0,1,2.0,1,1,0,0,0,0,86,45000.0
1,4,14.0,1,1,0,0,0,0,168,140000.0
0,1,3.0,0,1,0,0,0,0,63,55000.0
1,5,11.0,0,9,0,0,0,0,131,115000.0
0,4,4.0,1,9,0,0,0,0,102,70000.0
1,2,3.0,0,2,0,0,0,0,135,38000.0
0,4,13.0,2,4,0,0,0,0,168,135000.0
1,1,2.0,1,9,0,0,0,0,86,45000.0
0,4,7.0,1,3,0,0,0,0,63,85000.0
1,2,1.0,4,1,0,0,0,0,99,32000.0
0,5,15.0,3,8,0,0,0,0,131,150000.0
1,1,4.0,1,9,0,0,0,0,63,65000.0
0,4,1.0,4,1,0,0,0,0,99,32000.0
1,5,12.0,3,1,0,0,0,0,168,120000.0
0,1,1.0,0,2,0,0,0,0,86,40000.0
1,4,9.0,2,9,0,0,0,0,102,95000.0
1,2,2.0,4,0,0,0,0,0,99,35000.0
0,5,14.0,0,9,0,0,0,0,168,140000.0
1,1,3.0,2,6,0,0,0,0,63,55000.0
0,4,6.0,2,6,0,0,0,0,131,80000.0
1,5,13.0,3,1,0,0,0,0,168,135000.0
0,1,2.0,1,1,0,0,0,0,86,45000.0
1,4,8.0,4,5,0,0,0,0,102,95000.0
0,2,1.0,3,9,0,0,0,0,99,32000.0
1,1,5.0,2,4,0,0,0,0,63,70000.0
0,4,12.0,1,1,0,0,0,0,168,120000.0
1,4,4.0,1,1,0,0,0,0,131,70000.0
0,4,7.0,4,0,0,0,0,0,63,85000.0
1,2,2.0,0,1,0,0,0,0,135,33000.0
0,5,15.0,0,1,0,0,0,0,131,150000.0
1,1,3.0,3,7,0,0,0,0,86,50000.0
0,4,1.0,3,7,0,0,0,0,99,32000.0
1,5,11.0,3,1,0,0,0,0,168,115000.0
0,1,1.0,0,2,0,0,0,0,63,40000.0
1,4,10.0,3,8,0,0,0,0,102,105000.0
1,2,2.0,3,7,0,0,0,0,99,35000.0
0,5,13.0,2,9,0,0,0,0,168,135000.0
1,1,4.0,3,9,0,0,0,0,63,65000.0
0,4,6.0,0,9,0,0,0,0,131,80000.0
1,5,14.0,4,0,0,0,0,0,168,140000.0
0,1,2.0,2,6,0,0,0,0,86,45000.0
1,4,8.0,3,8,0,0,0,0,102,95000.0
0,2,1.0,1,1,0,0,0,0,99,32000.0
1,1,5.0,3,7,0,0,0,0,63,70000.0
0,4,12.0,1,9,0,0,0,0,168,120000.0
1,4,4.0,2,9,0,0,0,0,131,70000.0
0,4,7.0,3,1,0,0,0,0,63,85000.0
1,2,2.0,0,2,0,0,0,0,135,33000.0
0,5,15.0,3,9,0,0,0,0,131,150000.0
1,1,3.0,0,2,0,0,0,0,86,50000.0
0,4,1.0,2,4,0,0,0,0,99,32000.0
1,5,11.0,1,3,0,0,0,0,168,115000.0
0,1,1.0,4,5,0,0,0,0,63,40000.0
1,4,10.0,0,9,0,0,0,0,102,105000.0
1,2,2.0,1,9,0,0,0,0,99,35000.0
0,5,13.0,3,8,0,0,0,0,168,135000.0
1,1,4.0,1,9,0,0,0,0,63,65000.0
0,4,6.0,0,2,0,0,0,0,131,80000.0
1,5,14.0,3,1,0,0,0,0,168,140000.0
0,1,2.0,2,6,0,0,0,0,86,45000.0
1,4,8.0,3,1,0,0,0,0,102,95000.0
0,2,1.0,0,2,0,0,0,0,99,32000.0
1,1,5.0,3,1,0,0,0,0,63,70000.0
0,4,12.0,0,1,0,0,0,0,168,120000.0
1,4,4.0,3,7,0,0,0,0,131,70000.0
0,4,7.0,0,1,0,0,0,0,63,85000.0
1,2,2.0,4,5,0,0,0,0,135,33000.0
0,5,15.0,1,1,0,0,0,0,131,150000.0
1,1,3.0,2,4,0,0,0,0,86,50000.0
0,4,1.0,4,5,0,0,0,0,99,32000.0
1,5,11.0,2,9,0,0,0,0,168,115000.0
0,1,1.0,2,4,0,0,0,0,63,40000.0
1,4,10.0,0,1,0,0,0,0,102,105000.0
1,2,2.0,0,9,0,0,0,0,99,35000.0
0,5,13.0,3,9,0,0,0,0,168,135000.0
1,1,4.0,1,1,0,0,0,0,63,65000.0
0,4,6.0,0,1,0,0,0,0,131,80000.0
1,5,14.0,4,9,0,0,0,0,168,140000.0
0,1,2.0,0,2,0,0,0,0,86,45000.0
1,4,8.0,4,9,0,0,0,0,102,95000.0
0,2,1.0,2,4,0,0,0,0,99,32000.0
1,1,5.0,1,9,0,0,0,0,63,70000.0
0,4,12.0,2,6,0,0,0,0,168,120000.0
1,4,4.0,1,3,0,0,0,0,131,70000.0
0,4,7.0,4,1,0,0,0,0,63,85000.0
1,2,2.0,3,1,0,0,0,0,135,33000.0
0,5,15.0,3,7,0,0,0,0,131,150000.0
1,1,3.0,0,2,0,0,0,0,86,50000.0
0,4,1.0,1,1,0,0,0,0,99,32000.0
1,5,11.0,1,1,0,0,0,0,168,115000.0
1,1,2.0,2,6,0,0,0,0,86,45000.0
0,2,1.0,2,6,0,0,0,0,99,32000.0
1,5,12.0,1,3,0,0,0,0,131,120000.0
0,4,4.0,2,4,0,0,0,0,63,65000.0
1,1,8.0,3,9,0,0,0,0,102,95000.0
0,4,5.0,3,9,0,0,0,0,168,80000.0
0,2,3.0,3,7,0,0,0,0,135,38000.0
1,4,10.0,3,7,0,0,0,0,63,110000.0
0,1,2.0,4,9,0,0,0,0,86,45000.0
1,4,7.0,3,9,0,0,0,0,102,89000.0
1,2,1.0,0,9,0,0,0,0,99,32000.0
0,1,5.0,0,2,0,0,0,0,63,70000.0
1,5,15.0,3,8,0,0,0,0,168,150000.0
0,1,1.0,1,9,0,0,0,0,86,40000.0
0,4,9.0,2,6,0,0,0,0,131,105000.0
1,4,4.0,0,9,0,0,0,0,63,65000.0
0,5,14.0,2,9,0,0,0,0,168,140000.0
1,1,3.0,4,1,0,0,0,0,86,50000.0
0,2,2.0,3,7,0,0,0,0,99,35000.0
1,4,11.0,4,1,0,0,0,0,102,115000.0
0,4,5.0,0,9,0,0,0,0,63,70000.0
1,1,6.0,0,2,0,0,0,0,63,80000.0
0,2,1.0,2,9,0,0,0,0,135,30000.0
1,5,13.0,4,0,0,0,0,0,168,135000.0
0,1,1.0,4,1,0,0,0,0,86,40000.0
1,4,10.0,3,1,0,0,0,0,102,105000.0
1,2,2.0,2,9,0,0,0,0,99,35000.0
0,5,12.0,0,9,0,0,0,0,131,120000.0
1,4,3.0,1,1,0,0,0,0,63,55000.0
0,1,2.0,4,0,0,0,0,0,86,45000.0
1,4,14.0,3,1,0,0,0,0,168,140000.0
0,1,3.0,1,9,0,0,0,0,63,55000.0
1,5,11.0,2,4,0,0,0,0,131,115000.0
0,4,4.0,4,5,0,0,0,0,102,70000.0
1,2,3.0,2,6,0,0,0,0,135,38000.0
0,4,13.0,4,1,0,0,0,0,168,135000.0
1,1,2.0,1,9,0,0,0,0,86,45000.0
0,4,7.0,3,9,0,0,0,0,63,85000.0
1,2,1.0,2,6,0,0,0,0,99,32000.0
0,5,15.0,1,1,0,0,0,0,131,150000.0
1,1,4.0,4,9,0,0,0,0,63,65000.0
0,4,1.0,0,1,0,0,0,0,99,32000.0
1,5,12.0,0,9,0,0,0,0,168,120000.0
0,1,1.0,3,8,0,0,0,0,86,40000.0
1,4,9.0,1,9,0,0,0,0,102,95000.0
1,2,2.0,1,3,0,0,0,0,99,35000.0
0,5,14.0,4,1,0,0,0,0,168,140000.0
1,1,3.0,3,8,0,0,0,0,63,55000.0
0,4,6.0,1,1,0,0,0,0,131,80000.0
1,5,13.0,2,6,0,0,0,0,168,135000.0
0,1,2.0,3,9,0,0,0,0,86,45000.0
1,4,8.0,0,1,0,0,0,0,102,95000.0
0,2,1.0,3,7,0,0,0,0,99,32000.0
1,1,5.0,1,9,0,0,0,0,63,70000.0
0,4,12.0,4,0,0,0,0,0,168,120000.0
1,4,4.0,2,9,0,0,0,0,131,70000.0
0,4,7.0,2,4,0,0,0,0,63,85000.0
1,2,2.0,3,7,0,0,0,0,135,33000.0
0,5,15.0,4,0,0,0,0,0,131,150000.0
1,1,3.0,2,4,0,0,0,0,86,50000.0
0,4,1.0,4,5,0,0,0,0,99,32000.0
1,5,11.0,4,9,0,0,0,0,168,115000.0
0,1,1.0,2,4,0,0,0,0,63,40000.0
1,4,10.0,4,1,0,0,0,0,102,105000.0
1,2,2.0,0,9,0,0,0,0,99,35000.0
0,5,13.0,4,0,0,0,0,0,168,135000.0
1,1,4.0,1,3,0,0,0,0,63,65000.0
0,4,6.0,1,1,0,0,0,0,131,80000.0
1,5,14.0,0,2,0,0,0,0,168,140000.0
0,1,2.0,0,9,0,0,0,0,86,45000.0
1,4,8.0,4,9,0,0,0,0,102,95000.0
0,2,1.0,0,9,0,0,0,0,99,32000.0
1,1,5.0,3,9,0,0,0,0,63,70000.0
0,4,12.0,1,3,0,0,0,0,168,120000.0
1,4,4.0,3,7,0,0,0,0,131,70000.0
0,4,7.0,0,1,0,0,0,0,63,85000.0
1,2,2.0,0,2,0,0,0,0,135,33000.0
0,5,15.0,0,1,0,0,0,0,131,150000.0
1,1,3.0,0,2,0,0,0,0,86,50000.0
0,4,1.0,1,9,0,0,0,0,99,32000.0
1,5,11.0,0,9,0,0,0,0,168,115000.0
0,1,1.0,1,3,0,0,0,0,63,40000.0
1,4,10.0,0,1,0,0,0,0,102,105000.0
1,2,2.0,1,9,0,0,0,0,99,35000.0
0,5,13.0,2,6,0,0,0,0,168,135000.0
1,1,4.0,4,5,0,0,0,0,63,65000.0
0,4,6.0,2,9,0,0,0,0,131,80000.0
1,5,14.0,2,4,0,0,0,0,168,140000.0
0,1,2.0,0,1,0,0,0,0,86,45000.0
1,4,8.0,3,8,0,0,0,0,102,95000.0
0,2,1.0,4,1,0,0,0,0,99,32000.0
1,1,5.0,0,1,0,0,0,0,63,70000.0
0,4,12.0,4,0,0,0,0,0,168,120000.0
1,4,4.0,3,9,0,0,0,0,131,70000.0
0,4,7.0,3,1,0,0,0,0,63,85000.0
1,2,2.0,1,1,0,0,0,0,135,33000.0
0,5,15.0,4,9,0,0,0,0,131,150000.0
1,1,3.0,3,8,0,0,0,0,86,50000.0
0,4,1.0,1,1,0,0,0,0,99,32000.0
1,5,11.0,2,9,0,0,0,0,168,115000.0
0,1,1.0,2,9,0,0,0,0,63,40000.0
1,4,10.0,2,9,0,0,0,0,102,105000.0
1,2,2.0,2,4,0,0,0,0,99,35000.0
0,5,13.0,3,1,0,0,0,0,168,135000.0
1,1,4.0,3,9,0,0,0,0,63,65000.0
0,4,6.0,0,1,0,0,0,0,131,80000.0
1,5,14.0,4,9,0,0,0,0,168,140000.0
0,1,2.0,3,8,0,0,0,0,86,45000.0
1,4,8.0,0,2,0,0,0,0,102,95000.0
0,2,1.0,3,7,0,0,0,0,99,32000.0
1,1,5.0,2,9,0,0,0,0,63,70000.0
0,4,12.0,2,4,0,0,0,0,168,120000.0
1,4,4.0,4,5,0,0,0,0,131,70000.0
0,4,7.0,4,9,0,0,0,0,63,85000.0
1,2,2.0,1,1,0,0,0,0,135,33000.0
0,5,15.0,4,5,0,0,0,0,131,150000.0
1,1,3.0,3,7,0,0,0,0,86,50000.0
0,4,1.0,3,9,0,0,0,0,99,32000.0
1,5,11.0,0,9,0,0,0,0,168,115000.0
1,1,3.0,2,6,0,0,0,0,1,60000.0
0,4,9.0,2,6,0,0,0,0,17,100000.0
1,5,15.0,1,3,0,0,0,0,32,150000.0
0,1,4.0,2,9,0,0,0,0,179,55000.0
1,2,1.0,2,6,0,0,0,0,180,30000.0
0,4,5.0,3,8,0,0,0,0,11,70000.0
1,1,8.0,3,1,0,0,0,0,16,90000.0
0,4,2.0,1,9,0,0,0,0,9,40000.0
1,5,12.0,0,9,0,0,0,0,32,130000.0
0,1,6.0,0,1,0,0,0,0,181,75000.0
1,2,2.0,2,9,0,0,0,0,180,35000.0
0,4,10.0,1,3,0,0,0,0,17,110000.0
1,1,4.0,1,3,0,0,0,0,1,65000.0
1,5,18.0,2,4,0,0,0,0,32,180000.0
0,1,1.0,0,9,0,0,0,0,81,35000.0
0,4,11.0,2,4,0,0,0,0,181,120000.0
1,1,6.0,4,5,0,0,0,0,16,75000.0
0,2,1.0,4,0,0,0,0,0,180,30000.0
1,5,16.0,4,5,0,0,0,0,32,160000.0
1,1,3.0,0,1,0,0,0,0,11,60000.0
0,4,8.0,2,9,0,0,0,0,9,85000.0
1,1,5.0,2,4,0,0,0,0,16,70000.0
0,4,3.0,0,2,0,0,0,0,179,50000.0
1,5,13.0,0,1,0,0,0,0,32,140000.0
0,1,6.0,3,1,0,0,0,0,181,75000.0
1,2,2.0,2,4,0,0,0,0,180,35000.0
0,4,10.0,3,8,0,0,0,0,17,110000.0
1,1,4.0,1,9,0,0,0,0,1,65000.0
1,5,18.0,1,9,0,0,0,0,32,180000.0
0,1,1.0,2,4,0,0,0,0,81,35000.0
0,4,11.0,2,4,0,0,0,0,181,120000.0
1,1,6.0,3,7,0,0,0,0,16,75000.0
0,2,1.0,4,0,0,0,0,0,180,30000.0
1,5,16.0,1,1,0,0,0,0,32,160000.0
1,1,3.0,2,4,0,0,0,0,11,60000.0
0,4,8.0,4,0,0,0,0,0,9,85000.0
1,1,5.0,3,8,0,0,0,0,16,70000.0
0,4,3.0,1,3,0,0,0,0,179,50000.0
1,5,13.0,2,9,0,0,0,0,32,140000.0
0,1,6.0,0,1,0,0,0,0,181,75000.0
1,2,2.0,0,9,0,0,0,0,180,35000.0
0,4,10.0,3,8,0,0,0,0,17,110000.0
1,1,4.0,0,9,0,0,0,0,1,65000.0
1,5,18.0,3,9,0,0,0,0,32,180000.0
0,1,1.0,0,9,0,0,0,0,81,35000.0
0,4,11.0,3,9,0,0,0,0,181,120000.0
1,1,6.0,2,6,0,0,0,0,16,75000.0
0,2,1.0,0,1,0,0,0,0,180,30000.0
1,5,16.0,0,9,0,0,0,0,32,160000.0
1,1,3.0,1,9,0,0,0,0,11,60000.0
0,4,8.0,2,6,0,0,0,0,9,85000.0
1,1,5.0,3,1,0,0,0,0,16,70000.0
0,4,3.0,2,4,0,0,0,0,179,50000.0
1,5,13.0,2,4,0,0,0,0,32,140000.0
0,1,6.0,1,3,0,0,0,0,181,75000.0
1,2,2.0,3,9,0,0,0,0,180,35000.0
0,4,10.0,3,7,0,0,0,0,17,110000.0
1,1,4.0,2,4,0,0,0,0,1,65000.0
1,5,18.0,1,3,0,0,0,0,32,180000.0
0,1,1.0,4,1,0,0,0,0,81,35000.0
0,4,11.0,0,9,0,0,0,0,181,120000.0
1,1,6.0,2,4,0,0,0,0,16,75000.0
0,2,1.0,0,2,0,0,0,0,180,30000.0
1,5,16.0,1,9,0,0,0,0,32,160000.0
1,1,3.0,0,1,0,0,0,0,11,60000.0
0,4,8.0,2,6,0,0,0,0,9,85000.0
1,1,5.0,2,6,0,0,0,0,16,70000.0
0,4,3.0,3,1,0,0,0,0,179,50000.0
1,5,13.0,0,2,0,0,0,0,32,140000.0
0,1,6.0,0,9,0,0,0,0,181,75000.0
1,2,2.0,0,9,0,0,0,0,180,35000.0
0,4,10.0,3,1,0,0,0,0,17,110000.0
1,1,4.0,4,0,0,0,0,0,1,65000.0
1,5,18.0,3,1,0,0,0,0,32,180000.0
0,1,1.0,0,9,0,0,0,0,81,35000.0
0,4,11.0,0,9,0,0,0,0,181,120000.0
1,1,6.0,0,9,0,0,0,0,16,75000.0
0,2,1.0,0,2,0,0,0,0,180,30000.0
1,5,16.0,1,3,0,0,0,0,32,160000.0
1,1,3.0,4,0,0,0,0,0,11,60000.0
0,4,8.0,1,9,0,0,0,0,9,85000.0
1,1,5.0,2,9,0,0,0,0,16,70000.0
0,4,3.0,0,1,0,0,0,0,179,50000.0
1,5,13.0,4,0,0,0,0,0,32,140000.0
0,1,6.0,2,6,0,0,0,0,181,75000.0
1,2,2.0,3,9,0,0,0,0,180,35000.0
0,4,10.0,2,4,0,0,0,0,17,110000.0
